image,region,version,tone_evenness_score
04107.png,under-eyes,a_degradation_17,0.21633196908708183
04108.png,left-cheek,original_roi,0.26018624163413606
04108.png,right-cheek,original_roi,0.26239075636714326
04108.png,bottom-face,original_roi,0.24501056293429083
04108.png,forehead,original_roi,0.1945585062552184
04108.png,under-eyes,original_roi,0.23527204463243806
04108.png,left-cheek,a_degradation_11,0.28087742157518514
04108.png,right-cheek,a_degradation_11,0.257787869961088
04108.png,bottom-face,a_degradation_11,0.22070303581885092
04108.png,forehead,a_degradation_11,0.1855750106326243
04108.png,under-eyes,a_degradation_11,0.22370023516529464
04108.png,left-cheek,a_degradation_17,0.25622397469066915
04108.png,right-cheek,a_degradation_17,0.22077469705731367
04108.png,bottom-face,a_degradation_17,0.19923659107444053
04108.png,forehead,a_degradation_17,0.17795472660930906
04108.png,under-eyes,a_degradation_17,0.22626807828257367
04109.png,left-cheek,original_roi,0.4746497552789341
04109.png,right-cheek,original_roi,0.3017461821528411
04109.png,bottom-face,original_roi,0.22149830397353046
04109.png,forehead,original_roi,0.22457182847428594
04109.png,under-eyes,original_roi,0.24892650657694027
04109.png,left-cheek,a_degradation_11,0.4738499491419983
04109.png,right-cheek,a_degradation_11,0.2949823993932552
04109.png,bottom-face,a_degradation_11,0.21117654804778715
04109.png,forehead,a_degradation_11,0.2162192652305399
04109.png,under-eyes,a_degradation_11,0.23044874186400524
04109.png,left-cheek,a_degradation_17,0.4408224204793439
04109.png,right-cheek,a_degradation_17,0.2622383836917654
04109.png,bottom-face,a_degradation_17,0.1964619896028131
04109.png,forehead,a_degradation_17,0.1996104461396534
04109.png,under-eyes,a_degradation_17,0.2364894913835514
04111.png,left-cheek,original_roi,0.2674029068433597
04111.png,right-cheek,original_roi,0.29187712504583646
04111.png,bottom-face,original_roi,0.17666234483218507
04111.png,forehead,original_roi,0.23748928378262094
04111.png,under-eyes,original_roi,0.31869086963838295
04111.png,left-cheek,a_degradation_11,0.2716745424605067
04111.png,right-cheek,a_degradation_11,0.2863396220000414
04111.png,bottom-face,a_degradation_11,0.17102049802851998
04111.png,forehead,a_degradation_11,0.22727207827359303
04111.png,under-eyes,a_degradation_11,0.3011596938411591
04111.png,left-cheek,a_degradation_17,0.2889108668256941
04111.png,right-cheek,a_degradation_17,0.277398894691491
04111.png,bottom-face,a_degradation_17,0.1670208487797672
04111.png,forehead,a_degradation_17,0.2167901789237526
04111.png,under-eyes,a_degradation_17,0.28866816719416083
04112.png,left-cheek,original_roi,0.28594497003401087
04112.png,right-cheek,original_roi,0.1725994660520058
04112.png,bottom-face,original_roi,0.19606941386347382
04112.png,forehead,original_roi,0.24345666010500622
04112.png,under-eyes,original_roi,0.2221509602813418
04112.png,left-cheek,a_degradation_11,0.2732545060125413
04112.png,right-cheek,a_degradation_11,0.16552715100478668
04112.png,bottom-face,a_degradation_11,0.1888173311266746
04112.png,forehead,a_degradation_11,0.2357519798906558
04112.png,under-eyes,a_degradation_11,0.21599544077693045
04112.png,left-cheek,a_degradation_17,0.2509677286462414
04112.png,right-cheek,a_degradation_17,0.15453034245678848
04112.png,bottom-face,a_degradation_17,0.18106515934558468
04112.png,forehead,a_degradation_17,0.22139912713201568
04112.png,under-eyes,a_degradation_17,0.21011494052262017
04113.png,left-cheek,original_roi,0.24575666524525042
04113.png,right-cheek,original_roi,0.21606969188021502
04113.png,bottom-face,original_roi,0.26164838807625956
04113.png,forehead,original_roi,0.2958016596577956
04113.png,under-eyes,original_roi,0.3014470638316406
04113.png,left-cheek,a_degradation_11,0.2300437031063176
04113.png,right-cheek,a_degradation_11,0.20199986709140938
04113.png,bottom-face,a_degradation_11,0.25378359052285737
04113.png,forehead,a_degradation_11,0.27702627664348106
04113.png,under-eyes,a_degradation_11,0.2856536380920054
04113.png,left-cheek,a_degradation_17,0.2014380259044261
04113.png,right-cheek,a_degradation_17,0.19674768086231909
04113.png,bottom-face,a_degradation_17,0.22953000925660158
04113.png,forehead,a_degradation_17,0.2482712944499154
04113.png,under-eyes,a_degradation_17,0.261003157644839
04114.png,left-cheek,original_roi,0.2992988722059899
04114.png,right-cheek,original_roi,0.4718607016966831
04114.png,bottom-face,original_roi,0.23612768485839125
04114.png,forehead,original_roi,0.16587231030987154
04114.png,under-eyes,original_roi,0.18980477366990214
04114.png,left-cheek,a_degradation_11,0.2859940336108844
04114.png,right-cheek,a_degradation_11,0.46734847447312794
04114.png,bottom-face,a_degradation_11,0.22915160230880333
04114.png,forehead,a_degradation_11,0.16714817746721536
04114.png,under-eyes,a_degradation_11,0.1824031103938597
04114.png,left-cheek,a_degradation_17,0.2603453278262722
04114.png,right-cheek,a_degradation_17,0.4330660296053208
04114.png,bottom-face,a_degradation_17,0.21771689629311344
04114.png,forehead,a_degradation_17,0.16768142489808482
04114.png,under-eyes,a_degradation_17,0.18497484500185177
04120.png,left-cheek,original_roi,0.4484721131136198
04120.png,right-cheek,original_roi,0.43275690212964835
04120.png,bottom-face,original_roi,0.27493191143313844
04120.png,forehead,original_roi,0.23062712739170152
04120.png,under-eyes,original_roi,0.31996988442627544
04120.png,left-cheek,a_degradation_11,0.38455219467738483
04120.png,right-cheek,a_degradation_11,0.3695562197315061
04120.png,bottom-face,a_degradation_11,0.24818818889494332
04120.png,forehead,a_degradation_11,0.22294042981904363
04120.png,under-eyes,a_degradation_11,0.29574091569269234
04120.png,left-cheek,a_degradation_17,0.3257640973573849
04120.png,right-cheek,a_degradation_17,0.28254621591661316
04120.png,bottom-face,a_degradation_17,0.22277937166116255
04120.png,forehead,a_degradation_17,0.22285786009805258
04120.png,under-eyes,a_degradation_17,0.2769064624191372
04121.png,left-cheek,original_roi,0.16830611721588762
04121.png,right-cheek,original_roi,
04121.png,bottom-face,original_roi,0.17526384385188534
04121.png,forehead,original_roi,0.14082660096219835
04121.png,under-eyes,original_roi,0.1564430376814384
04121.png,left-cheek,a_degradation_11,0.15559397458113336
04121.png,right-cheek,a_degradation_11,
04121.png,bottom-face,a_degradation_11,0.16311938570564985
04121.png,forehead,a_degradation_11,0.13553814275533274
04121.png,under-eyes,a_degradation_11,0.1481130669984686
04121.png,left-cheek,a_degradation_17,0.1412479408517782
04121.png,right-cheek,a_degradation_17,
04121.png,bottom-face,a_degradation_17,0.14860219034594177
04121.png,forehead,a_degradation_17,0.1321596387217762
04121.png,under-eyes,a_degradation_17,0.1458147811610528
04122.png,left-cheek,original_roi,0.11184782451188803
04122.png,right-cheek,original_roi,0.2120962283154278
04122.png,bottom-face,original_roi,0.13077579690674987
04122.png,forehead,original_roi,0.18195501087150112
04122.png,under-eyes,original_roi,0.20265702907296468
04122.png,left-cheek,a_degradation_11,0.11213125572936755
04122.png,right-cheek,a_degradation_11,0.18541423018223965
04122.png,bottom-face,a_degradation_11,0.12383570142105045
04122.png,forehead,a_degradation_11,0.17223579884998436
04122.png,under-eyes,a_degradation_11,0.18923314339978328
04122.png,left-cheek,a_degradation_17,0.10541510729673362
04122.png,right-cheek,a_degradation_17,0.16473255088280653
04122.png,bottom-face,a_degradation_17,0.1175032955618622
04122.png,forehead,a_degradation_17,0.16089045005672395
04122.png,under-eyes,a_degradation_17,0.17656270839737995
04123.png,left-cheek,original_roi,0.2831525733103493
04123.png,right-cheek,original_roi,0.29331961353473157
04123.png,bottom-face,original_roi,0.29114932375335917
04123.png,forehead,original_roi,0.19238901163247402
04123.png,under-eyes,original_roi,0.2619721348182783
04123.png,left-cheek,a_degradation_11,0.27487952487168915
04123.png,right-cheek,a_degradation_11,0.2803265278619143
04123.png,bottom-face,a_degradation_11,0.2671104794681392
04123.png,forehead,a_degradation_11,0.1868629518065412
04123.png,under-eyes,a_degradation_11,0.24270197455571701
04123.png,left-cheek,a_degradation_17,0.23653987502119728
04123.png,right-cheek,a_degradation_17,0.26635427957676955
04123.png,bottom-face,a_degradation_17,0.22734382743193873
04123.png,forehead,a_degradation_17,0.18368000527334488
04123.png,under-eyes,a_degradation_17,0.2354906739370256
04124.png,left-cheek,original_roi,0.18590147688971229
04124.png,right-cheek,original_roi,0.18039846504678236
04124.png,bottom-face,original_roi,0.19234631567307647
04124.png,forehead,original_roi,0.17394686601197104
04124.png,under-eyes,original_roi,0.18282460002095138
04124.png,left-cheek,a_degradation_11,0.17617714821129665
04124.png,right-cheek,a_degradation_11,0.16808378734173157
04124.png,bottom-face,a_degradation_11,0.1878727504938167
04124.png,forehead,a_degradation_11,0.17047552403747307
04124.png,under-eyes,a_degradation_11,0.1763827124837108
04124.png,left-cheek,a_degradation_17,0.15454219776802156
04124.png,right-cheek,a_degradation_17,0.15698987908628062
04124.png,bottom-face,a_degradation_17,0.18301385110014168
04124.png,forehead,a_degradation_17,0.16184107808566237
04124.png,under-eyes,a_degradation_17,0.17596935156603932
04125.png,left-cheek,original_roi,0.22420274173344112
04125.png,right-cheek,original_roi,0.23658520562534813
04125.png,bottom-face,original_roi,0.30151478813319066
04125.png,forehead,original_roi,0.19753929747466856
04125.png,under-eyes,original_roi,0.25735285308756445
04125.png,left-cheek,a_degradation_11,0.23669229684263512
04125.png,right-cheek,a_degradation_11,0.2440249804823255
04125.png,bottom-face,a_degradation_11,0.2936550620436481
04125.png,forehead,a_degradation_11,0.18575424864331502
04125.png,under-eyes,a_degradation_11,0.2408391359668382
04125.png,left-cheek,a_degradation_17,0.22443585035636898
04125.png,right-cheek,a_degradation_17,0.23017688843498801
04125.png,bottom-face,a_degradation_17,0.25731037475631746
04125.png,forehead,a_degradation_17,0.1809990211225997
04125.png,under-eyes,a_degradation_17,0.23414214351085993
04129.png,left-cheek,original_roi,0.27142259937162716
04129.png,right-cheek,original_roi,0.23728117231756354
04129.png,bottom-face,original_roi,0.23546265386395823
04129.png,forehead,original_roi,0.25000755511703754
04129.png,under-eyes,original_roi,0.2196529634169315
04129.png,left-cheek,a_degradation_11,0.26433289194179305
04129.png,right-cheek,a_degradation_11,0.2268137176814284
04129.png,bottom-face,a_degradation_11,0.23039357263243143
04129.png,forehead,a_degradation_11,0.24472932507636916
04129.png,under-eyes,a_degradation_11,0.21141982253136699
04129.png,left-cheek,a_degradation_17,0.22996047526917887
04129.png,right-cheek,a_degradation_17,0.21108070376382382
04129.png,bottom-face,a_degradation_17,0.21093445812023864
04129.png,forehead,a_degradation_17,0.23127515824189315
04129.png,under-eyes,a_degradation_17,0.206480607467209
04132.png,left-cheek,original_roi,0.1919750847765569
04132.png,right-cheek,original_roi,0.2229638365871676
04132.png,bottom-face,original_roi,0.26085300505618564
04132.png,forehead,original_roi,0.1560265755081193
04132.png,under-eyes,original_roi,0.2007394871342877
04132.png,left-cheek,a_degradation_11,0.18727713002427587
04132.png,right-cheek,a_degradation_11,0.2259863049132411
04132.png,bottom-face,a_degradation_11,0.25243838391210865
04132.png,forehead,a_degradation_11,0.15150613527560763
04132.png,under-eyes,a_degradation_11,0.19075518474376207
04132.png,left-cheek,a_degradation_17,0.15720031200013856
04132.png,right-cheek,a_degradation_17,0.18841418504148316
04132.png,bottom-face,a_degradation_17,0.22610520024025466
04132.png,forehead,a_degradation_17,0.1422690658674551
04132.png,under-eyes,a_degradation_17,0.17979645652784912
04138.png,left-cheek,original_roi,0.2154316375709336
04138.png,right-cheek,original_roi,0.30817699254295855
04138.png,bottom-face,original_roi,0.3795128151505483
04138.png,forehead,original_roi,0.3750718715485719
04138.png,under-eyes,original_roi,0.21084385082322407
04138.png,left-cheek,a_degradation_11,0.21065800834265785
04138.png,right-cheek,a_degradation_11,0.2880948157509953
04138.png,bottom-face,a_degradation_11,0.32560010089611124
04138.png,forehead,a_degradation_11,0.3300599579235532
04138.png,under-eyes,a_degradation_11,0.19844427229155945
04138.png,left-cheek,a_degradation_17,0.19134924410003754
04138.png,right-cheek,a_degradation_17,0.23741795565442336
04138.png,bottom-face,a_degradation_17,0.2711181685425725
04138.png,forehead,a_degradation_17,0.31382235033719164
04138.png,under-eyes,a_degradation_17,0.1963815413981521
04141.png,left-cheek,original_roi,0.31795383624065304
04141.png,right-cheek,original_roi,0.3330079013816099
04141.png,bottom-face,original_roi,0.3354844789625185
04141.png,forehead,original_roi,0.25039055991894615
04141.png,under-eyes,original_roi,0.3189671093914465
04141.png,left-cheek,a_degradation_11,0.35315124234816286
04141.png,right-cheek,a_degradation_11,0.3167383270747153
04141.png,bottom-face,a_degradation_11,0.30298108820621794
04141.png,forehead,a_degradation_11,0.2374311763429039
04141.png,under-eyes,a_degradation_11,0.2941241841218161
04141.png,left-cheek,a_degradation_17,0.2950383539206706
04141.png,right-cheek,a_degradation_17,0.27305565333309695
04141.png,bottom-face,a_degradation_17,0.267083437759379
04141.png,forehead,a_degradation_17,0.22033098769893897
04141.png,under-eyes,a_degradation_17,0.2977526317536569
04142.png,left-cheek,original_roi,0.33935375732145245
04142.png,right-cheek,original_roi,0.24223671150431594
04142.png,bottom-face,original_roi,0.2106501051903548
04142.png,forehead,original_roi,0.25318413470032636
04142.png,under-eyes,original_roi,0.18324478527465307
04142.png,left-cheek,a_degradation_11,0.32493530700155704
04142.png,right-cheek,a_degradation_11,0.24520427348847149
04142.png,bottom-face,a_degradation_11,0.2072447523999256
04142.png,forehead,a_degradation_11,0.24426231966070824
04142.png,under-eyes,a_degradation_11,0.17741844709748658
04142.png,left-cheek,a_degradation_17,0.30163809617560755
04142.png,right-cheek,a_degradation_17,0.23690721598707995
04142.png,bottom-face,a_degradation_17,0.19193998712328877
04142.png,forehead,a_degradation_17,0.22849273526936364
04142.png,under-eyes,a_degradation_17,0.1720341484444308
04143.png,left-cheek,original_roi,0.33442441690274577
04143.png,right-cheek,original_roi,0.3145088261528083
04143.png,bottom-face,original_roi,0.34167989248030034
04143.png,forehead,original_roi,0.350197267043697
04143.png,under-eyes,original_roi,0.32280799387214143
04143.png,left-cheek,a_degradation_11,0.32163867089577314
04143.png,right-cheek,a_degradation_11,0.30050203056657915
04143.png,bottom-face,a_degradation_11,0.3034665838302974
04143.png,forehead,a_degradation_11,0.3197754494304405
04143.png,under-eyes,a_degradation_11,0.29645246509269896
04143.png,left-cheek,a_degradation_17,0.30815719560894306
04143.png,right-cheek,a_degradation_17,0.24944391464582497
04143.png,bottom-face,a_degradation_17,0.26434950509515803
04143.png,forehead,a_degradation_17,0.2996434433598866
04143.png,under-eyes,a_degradation_17,0.28007268020348214
04144.png,left-cheek,original_roi,0.1875883561424808
04144.png,right-cheek,original_roi,0.22029225447988016
04144.png,bottom-face,original_roi,0.19549783590865197
04144.png,forehead,original_roi,0.17680311755915265
04144.png,under-eyes,original_roi,0.18819336280426407
04144.png,left-cheek,a_degradation_11,0.18878359262715325
04144.png,right-cheek,a_degradation_11,0.21065335683724265
04144.png,bottom-face,a_degradation_11,0.1931656329822854
04144.png,forehead,a_degradation_11,0.16916245410828007
04144.png,under-eyes,a_degradation_11,0.18701435998981064
04144.png,left-cheek,a_degradation_17,0.1903302971483155
04144.png,right-cheek,a_degradation_17,0.1820197631491735
04144.png,bottom-face,a_degradation_17,0.18171593059278635
04144.png,forehead,a_degradation_17,0.16653167554079715
04144.png,under-eyes,a_degradation_17,0.1792026421014542
04145.png,left-cheek,original_roi,0.19574903488345935
04145.png,right-cheek,original_roi,0.2040610603257616
04145.png,bottom-face,original_roi,0.20735161347263834
04145.png,forehead,original_roi,0.1441412531935077
04145.png,under-eyes,original_roi,0.118343118467508
04145.png,left-cheek,a_degradation_11,0.18646520092227523
04145.png,right-cheek,a_degradation_11,0.18910145380480142
04145.png,bottom-face,a_degradation_11,0.19340103818766094
04145.png,forehead,a_degradation_11,0.14039127130161375
04145.png,under-eyes,a_degradation_11,0.11725837985864433
04145.png,left-cheek,a_degradation_17,0.18350086950095432
04145.png,right-cheek,a_degradation_17,0.16238953917343937
04145.png,bottom-face,a_degradation_17,0.1847680644508878
04145.png,forehead,a_degradation_17,0.1390501708470885
04145.png,under-eyes,a_degradation_17,0.1174545325475502
04151.png,left-cheek,original_roi,0.3132164077328616
04151.png,right-cheek,original_roi,0.10779750641574844
04151.png,bottom-face,original_roi,0.11154856100259536
04151.png,forehead,original_roi,0.11036323003277668
04151.png,under-eyes,original_roi,0.10138232393531874
04151.png,left-cheek,a_degradation_11,0.31141690883132606
04151.png,right-cheek,a_degradation_11,0.1019303643074699
04151.png,bottom-face,a_degradation_11,0.10806382700133234
04151.png,forehead,a_degradation_11,0.10716498701770098
04151.png,under-eyes,a_degradation_11,0.10176673462981906
04151.png,left-cheek,a_degradation_17,0.27954719396198896
04151.png,right-cheek,a_degradation_17,0.0945688500367103
04151.png,bottom-face,a_degradation_17,0.10310563523246802
04151.png,forehead,a_degradation_17,0.10421749251337062
04151.png,under-eyes,a_degradation_17,0.10053222996030457
04153.png,left-cheek,original_roi,0.2562414157290811
04153.png,right-cheek,original_roi,0.1402505617047529
04153.png,bottom-face,original_roi,0.16391370738413763
04153.png,forehead,original_roi,0.21674006968489148
04153.png,under-eyes,original_roi,0.18126894066952176
04153.png,left-cheek,a_degradation_11,0.25673508673973294
04153.png,right-cheek,a_degradation_11,0.13306002066182887
04153.png,bottom-face,a_degradation_11,0.16324286588626483
04153.png,forehead,a_degradation_11,0.19729189184321386
04153.png,under-eyes,a_degradation_11,0.16967870591150733
04153.png,left-cheek,a_degradation_17,0.2143085381185128
04153.png,right-cheek,a_degradation_17,0.12192181963423007
04153.png,bottom-face,a_degradation_17,0.15706252268750492
04153.png,forehead,a_degradation_17,0.1862248930212979
04153.png,under-eyes,a_degradation_17,0.16973164187602222
04154.png,left-cheek,original_roi,0.26735656318606643
04154.png,right-cheek,original_roi,0.2603395103788331
04154.png,bottom-face,original_roi,0.213933390989491
04154.png,forehead,original_roi,0.2287135768673192
04154.png,under-eyes,original_roi,0.2174528909094666
04154.png,left-cheek,a_degradation_11,0.2818745707608916
04154.png,right-cheek,a_degradation_11,0.26482248244824264
04154.png,bottom-face,a_degradation_11,0.2045798249590875
04154.png,forehead,a_degradation_11,0.21328774303486614
04154.png,under-eyes,a_degradation_11,0.21222201471836163
04154.png,left-cheek,a_degradation_17,0.2694623714929423
04154.png,right-cheek,a_degradation_17,0.24627837894972981
04154.png,bottom-face,a_degradation_17,0.19339265136106282
04154.png,forehead,a_degradation_17,0.21043525261693696
04154.png,under-eyes,a_degradation_17,0.203980880809496
04156.png,left-cheek,original_roi,0.20252226335262538
04156.png,right-cheek,original_roi,0.3052093491422112
04156.png,bottom-face,original_roi,0.28650947093815265
04156.png,forehead,original_roi,0.21818361293282895
04156.png,under-eyes,original_roi,0.25359017439406206
04156.png,left-cheek,a_degradation_11,0.19453124326223792
04156.png,right-cheek,a_degradation_11,0.28433588731814036
04156.png,bottom-face,a_degradation_11,0.2695878833824334
04156.png,forehead,a_degradation_11,0.2104929984671936
04156.png,under-eyes,a_degradation_11,0.25018783978085757
04156.png,left-cheek,a_degradation_17,0.1875510926778036
04156.png,right-cheek,a_degradation_17,0.2580592447299803
04156.png,bottom-face,a_degradation_17,0.23741036017001604
04156.png,forehead,a_degradation_17,0.20514961380816454
04156.png,under-eyes,a_degradation_17,0.23708740366644698
04157.png,left-cheek,original_roi,0.3127153979675971
04157.png,right-cheek,original_roi,0.2893986156502121
04157.png,bottom-face,original_roi,0.31701743916613434
04157.png,forehead,original_roi,0.23050029499179026
04157.png,under-eyes,original_roi,0.2826176367838696
04157.png,left-cheek,a_degradation_11,0.2875560792694611
04157.png,right-cheek,a_degradation_11,0.2712219635482762
04157.png,bottom-face,a_degradation_11,0.3046082544989045
04157.png,forehead,a_degradation_11,0.2211411158569818
04157.png,under-eyes,a_degradation_11,0.26063658307263043
04157.png,left-cheek,a_degradation_17,0.2522695281685292
04157.png,right-cheek,a_degradation_17,0.2435102537107302
04157.png,bottom-face,a_degradation_17,0.27328546406212917
04157.png,forehead,a_degradation_17,0.21145701904369218
04157.png,under-eyes,a_degradation_17,0.25641637298808584
04158.png,left-cheek,original_roi,0.17558338878488933
04158.png,right-cheek,original_roi,0.19385028434051646
04158.png,bottom-face,original_roi,0.21546735530124603
04158.png,forehead,original_roi,0.15055241012523596
04158.png,under-eyes,original_roi,0.19685419061834972
04158.png,left-cheek,a_degradation_11,0.17876337688934962
04158.png,right-cheek,a_degradation_11,0.18264395698236616
04158.png,bottom-face,a_degradation_11,0.2036990474282448
04158.png,forehead,a_degradation_11,0.15566323119112743
04158.png,under-eyes,a_degradation_11,0.18786308690312012
04158.png,left-cheek,a_degradation_17,0.17518866015739826
04158.png,right-cheek,a_degradation_17,0.16381930789363128
04158.png,bottom-face,a_degradation_17,0.18228436001443593
04158.png,forehead,a_degradation_17,0.15705943409891868
04158.png,under-eyes,a_degradation_17,0.19410391782485678
04161.png,left-cheek,original_roi,0.27187706203262096
04161.png,right-cheek,original_roi,0.2828512520045393
04161.png,bottom-face,original_roi,0.1863849399565708
04161.png,forehead,original_roi,0.28159089985658836
04161.png,under-eyes,original_roi,0.23212006079510966
04161.png,left-cheek,a_degradation_11,0.2659515847912247
04161.png,right-cheek,a_degradation_11,0.2675948109687827
04161.png,bottom-face,a_degradation_11,0.18240569480621294
04161.png,forehead,a_degradation_11,0.26447122862633143
04161.png,under-eyes,a_degradation_11,0.22249038191382117
04161.png,left-cheek,a_degradation_17,0.25523610034832334
04161.png,right-cheek,a_degradation_17,0.23241625233996324
04161.png,bottom-face,a_degradation_17,0.16810391340932113
04161.png,forehead,a_degradation_17,0.2544734852568664
04161.png,under-eyes,a_degradation_17,0.21791951960759828
04162.png,left-cheek,original_roi,0.274226014272423
04162.png,right-cheek,original_roi,
04162.png,bottom-face,original_roi,0.22569083705357454
04162.png,forehead,original_roi,0.2861563388010044
04162.png,under-eyes,original_roi,0.170186818919892
04162.png,left-cheek,a_degradation_11,0.2814970279954276
04162.png,right-cheek,a_degradation_11,
04162.png,bottom-face,a_degradation_11,0.22168645243103122
04162.png,forehead,a_degradation_11,0.2717155275950556
04162.png,under-eyes,a_degradation_11,0.16321941364869844
04162.png,left-cheek,a_degradation_17,0.27385564191837053
04162.png,right-cheek,a_degradation_17,
04162.png,bottom-face,a_degradation_17,0.2006834681116137
04162.png,forehead,a_degradation_17,0.24180466554286573
04162.png,under-eyes,a_degradation_17,0.1694602854040916
04163.png,left-cheek,original_roi,0.2245540012347005
04163.png,right-cheek,original_roi,0.23715482825606135
04163.png,bottom-face,original_roi,0.2297988911796314
04163.png,forehead,original_roi,0.24225958533692607
04163.png,under-eyes,original_roi,0.1915871868522796
04163.png,left-cheek,a_degradation_11,0.22485434693342543
04163.png,right-cheek,a_degradation_11,0.22941831602915852
04163.png,bottom-face,a_degradation_11,0.22084892708044063
04163.png,forehead,a_degradation_11,0.23151286811355437
04163.png,under-eyes,a_degradation_11,0.18584396790525634
04163.png,left-cheek,a_degradation_17,0.2259463850635678
04163.png,right-cheek,a_degradation_17,0.21562922446522023
04163.png,bottom-face,a_degradation_17,0.20725849920435724
04163.png,forehead,a_degradation_17,0.21794021749600292
04163.png,under-eyes,a_degradation_17,0.1859247908585252
04164.png,left-cheek,original_roi,0.2248266965213879
04164.png,right-cheek,original_roi,0.25040547343586306
04164.png,bottom-face,original_roi,0.22507686604028315
04164.png,forehead,original_roi,0.1150481021325983
04164.png,under-eyes,original_roi,0.2607604912105495
04164.png,left-cheek,a_degradation_11,0.21418448483653116
04164.png,right-cheek,a_degradation_11,0.23627482003201056
04164.png,bottom-face,a_degradation_11,0.20889160307655008
04164.png,forehead,a_degradation_11,0.11114846325080291
04164.png,under-eyes,a_degradation_11,0.24227991916015854
04164.png,left-cheek,a_degradation_17,0.19492177829446225
04164.png,right-cheek,a_degradation_17,0.1988048904913647
04164.png,bottom-face,a_degradation_17,0.19020346908612493
04164.png,forehead,a_degradation_17,0.11038329270308468
04164.png,under-eyes,a_degradation_17,0.2367148990144378
04165.png,left-cheek,original_roi,0.26560041170779153
04165.png,right-cheek,original_roi,0.2695053724932026
04165.png,bottom-face,original_roi,0.28288758241108763
04165.png,forehead,original_roi,0.21770141701697995
04165.png,under-eyes,original_roi,0.26473407212307876
04165.png,left-cheek,a_degradation_11,0.27977875666934054
04165.png,right-cheek,a_degradation_11,0.2698735417208105
04165.png,bottom-face,a_degradation_11,0.2756331214737462
04165.png,forehead,a_degradation_11,0.21643537668076604
04165.png,under-eyes,a_degradation_11,0.25068222355284814
04165.png,left-cheek,a_degradation_17,0.25435785256985255
04165.png,right-cheek,a_degradation_17,0.24387954249490426
04165.png,bottom-face,a_degradation_17,0.23856100760820512
04165.png,forehead,a_degradation_17,0.20599696457428987
04165.png,under-eyes,a_degradation_17,0.24235200609277552
04166.png,left-cheek,original_roi,0.2648112793372498
04166.png,right-cheek,original_roi,0.2692876026155215
04166.png,bottom-face,original_roi,0.2418855276952408
04166.png,forehead,original_roi,0.1892374195405607
04166.png,under-eyes,original_roi,0.2282288386780904
04166.png,left-cheek,a_degradation_11,0.24900654835007008
04166.png,right-cheek,a_degradation_11,0.2512403328600885
04166.png,bottom-face,a_degradation_11,0.23838855447301582
04166.png,forehead,a_degradation_11,0.18437826434178803
04166.png,under-eyes,a_degradation_11,0.2106924272955092
04166.png,left-cheek,a_degradation_17,0.24927992652944306
04166.png,right-cheek,a_degradation_17,0.22201278334656824
04166.png,bottom-face,a_degradation_17,0.22087770136355842
04166.png,forehead,a_degradation_17,0.1776969139835592
04166.png,under-eyes,a_degradation_17,0.21319587855242256
04167.png,left-cheek,original_roi,0.13313037110292816
04167.png,right-cheek,original_roi,0.14555131874060748
04167.png,bottom-face,original_roi,0.15722217768833016
04167.png,forehead,original_roi,0.16030398219891007
04167.png,under-eyes,original_roi,0.15614751467955745
04167.png,left-cheek,a_degradation_11,0.12870359148206303
04167.png,right-cheek,a_degradation_11,0.14157395892777402
04167.png,bottom-face,a_degradation_11,0.15537255044441034
04167.png,forehead,a_degradation_11,0.15817803962437382
04167.png,under-eyes,a_degradation_11,0.15145144841057392
04167.png,left-cheek,a_degradation_17,0.1200213901875821
04167.png,right-cheek,a_degradation_17,0.13635940939237176
04167.png,bottom-face,a_degradation_17,0.1475480513676391
04167.png,forehead,a_degradation_17,0.15221598194429775
04167.png,under-eyes,a_degradation_17,0.15030397456430442
04171.png,left-cheek,original_roi,0.2153307536621043
04171.png,right-cheek,original_roi,0.24884326083190814
04171.png,bottom-face,original_roi,0.2400860450896423
04171.png,forehead,original_roi,0.23104532967276234
04171.png,under-eyes,original_roi,0.24063912998908296
04171.png,left-cheek,a_degradation_11,0.2067394675637924
04171.png,right-cheek,a_degradation_11,0.23508013697004565
04171.png,bottom-face,a_degradation_11,0.22116498596667766
04171.png,forehead,a_degradation_11,0.2237575843702006
04171.png,under-eyes,a_degradation_11,0.225509559757698
04171.png,left-cheek,a_degradation_17,0.18116355943937543
04171.png,right-cheek,a_degradation_17,0.2030732084197617
04171.png,bottom-face,a_degradation_17,0.2033607076408663
04171.png,forehead,a_degradation_17,0.21416336232737138
04171.png,under-eyes,a_degradation_17,0.22750007155644164
04174.png,left-cheek,original_roi,0.32125537008910965
04174.png,right-cheek,original_roi,0.2994919300941745
04174.png,bottom-face,original_roi,0.2675844014564251
04174.png,forehead,original_roi,0.31067297265857496
04174.png,under-eyes,original_roi,0.24769332818463038
04174.png,left-cheek,a_degradation_11,0.3058841122758148
04174.png,right-cheek,a_degradation_11,0.27902548849471165
04174.png,bottom-face,a_degradation_11,0.2506311687589272
04174.png,forehead,a_degradation_11,0.30504841739893046
04174.png,under-eyes,a_degradation_11,0.235456420155843
04174.png,left-cheek,a_degradation_17,0.24357711022541895
04174.png,right-cheek,a_degradation_17,0.24238794903490643
04174.png,bottom-face,a_degradation_17,0.22229787669769752
04174.png,forehead,a_degradation_17,0.2762039888347263
04174.png,under-eyes,a_degradation_17,0.2373281290530096
04176.png,left-cheek,original_roi,0.32263052540040194
04176.png,right-cheek,original_roi,0.265356846159928
